Name,LLT-1-O-1-T-D2,LLT-1-O-1-M-D2,LLT-1-O-1-L-D2,LLT-1-O-2-T-D2,LLT-1-O-2-M-D2,LLT-1-O-2-L-D2,LLT-1-O-3-T-D2,LLT-1-O-3-M-D2,LLT-1-O-3-L-D2,LLT-1-O-4-T-D2,LLT-1-O-4-M-D2,LLT-1-O-4-L-D2
GPS,12° 40.4729' N  36° 16.8532' E,12° 40.4729' N  36° 16.8532' E,12° 40.4729' N  36° 16.8532' E,12° 40.4738' N  36° 16.8552' E,12° 40.4738' N  36° 16.8552' E,12° 40.4738' N  36° 16.8552' E,12° 40.4770' N  36° 16.8615' E,12° 40.4770' N  36° 16.8615' E,12° 40.4770' N  36° 16.8615' E,12° 40.4929' N  36° 16.8541' E,12° 40.4929' N  36° 16.8541' E,12° 40.4929' N  36° 16.8541' E
NPCI,0.049864998,0.121037926,0.059252289,0.06364914,0.062807537,0.116011106,0.052335611,0.163910104,0.12714075,0.098275254,0.088492806,0.077389202
Ctr1,1.521591308,1.907170082,1.501198003,1.619508514,1.569884185,1.6810053,1.514057043,1.969673046,1.722199383,1.614032036,1.55193402,1.520036025
Ctr2,0.393387495,0.589656274,0.441159024,0.479878399,0.482432324,0.563422715,0.388349658,0.577855705,0.554483509,0.47510254,0.444984689,0.449012065
Lic1,0.519603406,0.385938677,0.466697485,0.455617097,0.446566209,0.344033733,0.534472852,0.35893787,0.363936753,0.412698911,0.440304782,0.445951484
Lic2,0.849382622,0.690592283,0.836036989,0.804203824,0.809468461,0.784525834,0.822971219,0.678028765,0.72800987,0.812230344,0.824079146,0.820274144
SIPI,0.517931513,0.411764633,0.475899908,0.4568237,0.452299794,0.373169568,0.536594423,0.400227688,0.399993756,0.431561537,0.458976208,0.461073939
GM1,2.056849267,1.574698201,1.905222498,1.733202549,1.751609526,1.75775635,2.108324498,1.64096711,1.669769471,1.849974571,1.986057103,1.92325828
GM2,2.113444756,1.46596732,1.914529637,1.757452708,1.759916594,1.585981852,2.128515,1.541895161,1.598204863,1.853807082,1.967400836,1.926921145
ARI1,-0.004771289,0.01024593,-0.000898105,-0.002187497,-0.000729378,0.014383329,-0.001741417,0.009685383,0.007401483,-0.0003532,0.001572499,-0.000336118
ARI2,-0.058087929,0.109796408,-0.009491045,-0.024717536,-0.008462382,0.175552665,-0.020734617,0.101033146,0.072788397,-0.003931663,0.019255553,-0.003750747
CRI1,0.05702333,0.039212588,0.054702665,0.04907737,0.045639198,0.012966708,0.065759927,0.032113093,0.036001871,0.034524942,0.032858632,0.04195271
CRI2,0.05225204,0.049458518,0.053804561,0.046889873,0.04490982,0.027350036,0.06401851,0.041798476,0.043403355,0.034171742,0.034431131,0.041616592
RDVI,2.091123744,1.535448912,1.791076,1.799367272,1.797277118,1.477122298,2.113854717,1.412322033,1.390154965,1.646589825,1.82921818,1.765398668
-----------------------End of Transmitance ----------------------,,,,,,,,,,,,
