Scope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,27/06/2024 09:55,27/06/2024 09:56,27/06/2024 09:56,27/06/2024 09:59,27/06/2024 09:59,27/06/2024 10:00,27/06/2024 10:02,27/06/2024 10:03,27/06/2024 10:04,27/06/2024 10:05,27/06/2024 10:05,27/06/2024 10:06,27/06/2024 10:06,27/06/2024 10:07,27/06/2024 10:07,27/06/2024 10:10,27/06/2024 10:10,27/06/2024 10:10,27/06/2024 10:11,27/06/2024 10:12,27/06/2024 10:12,27/06/2024 10:13,27/06/2024 10:14,27/06/2024 10:14,27/06/2024 10:16,27/06/2024 10:16,27/06/2024 10:17,27/06/2024 10:18,27/06/2024 10:19,27/06/2024 10:19
Name,LLT-2-T-03-T-D1,LLT-2-T-03-M-D1,LLT-2-T-03-L-D1,LLT-2-T-06-T-D1,LLT-2-T-06-M-D1,LLT-2-T-06-L-D1,LLT-2-T-09-T-D1,LLT-2-T-09-M-D1,LLT-2-T-09-L-D1,LLT-2-T-12-T-D1,LLT-2-T-12-M-D1,LLT-2-T-12-L-D1,LLT-2-T-15-T-D1,LLT-2-T-15-M-D1,LLT-2-T-15-L-D1,LLT-2-T-18-T-D1,LLT-2-T-18-M-D1,LLT-2-T-18-L-D1,LLT-2-T-21-T-D1,LLT-2-T-21-M-D1,LLT-2-T-21-L-D1,LLT-2-T-24-T-D1,LLT-2-T-24-M-D1,LLT-2-T-24-L-D1,LLT-2-T-27-T-D1,LLT-2-T-27-M-D1,LLT-2-T-27-L-D1,LLT-2-T-30-T-D1,LLT-2-T-30-M-D1,LLT-2-T-30-L-D1
GPS,12° 40.4591' N  36° 16.6893' E,12° 40.4591' N  36° 16.6893' E,12° 40.4591' N  36° 16.6893' E,12° 40.4642' N  36° 16.6856' E,12° 40.4642' N  36° 16.6856' E,12° 40.4642' N  36° 16.6856' E,12° 40.4642' N  36° 16.6856' E,12° 40.4642' N  36° 16.6856' E,12° 40.4642' N  36° 16.6856' E,12° 40.4674' N  36° 16.6820' E,12° 40.4674' N  36° 16.6820' E,12° 40.4674' N  36° 16.6820' E,12° 40.4734' N  36° 16.6795' E,12° 40.4734' N  36° 16.6795' E,12° 40.4734' N  36° 16.6795' E,12° 40.4943' N  36° 16.6877' E,12° 40.4943' N  36° 16.6877' E,12° 40.4943' N  36° 16.6877' E,12° 40.4943' N  36° 16.6877' E,12° 40.4943' N  36° 16.6877' E,12° 40.4943' N  36° 16.6877' E,12° 40.5009' N  36° 16.6872' E,12° 40.5009' N  36° 16.6872' E,12° 40.5009' N  36° 16.6872' E,12° 40.4992' N  36° 16.6812' E,12° 40.4992' N  36° 16.6812' E,12° 40.4992' N  36° 16.6812' E,12° 40.4986' N  36° 16.6782' E,12° 40.4986' N  36° 16.6782' E,12° 40.4986' N  36° 16.6782' E
-----------------------End of Scope ----------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Absorbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,27/06/2024 09:55,27/06/2024 09:56,27/06/2024 09:56,27/06/2024 09:59,27/06/2024 09:59,27/06/2024 10:00,27/06/2024 10:02,27/06/2024 10:03,27/06/2024 10:04,27/06/2024 10:05,27/06/2024 10:05,27/06/2024 10:06,27/06/2024 10:06,27/06/2024 10:07,27/06/2024 10:07,27/06/2024 10:10,27/06/2024 10:10,27/06/2024 10:10,27/06/2024 10:11,27/06/2024 10:12,27/06/2024 10:12,27/06/2024 10:13,27/06/2024 10:14,27/06/2024 10:14,27/06/2024 10:16,27/06/2024 10:16,27/06/2024 10:17,27/06/2024 10:18,27/06/2024 10:19,27/06/2024 10:19
Name,LLT-2-T-03-T-D1,LLT-2-T-03-M-D1,LLT-2-T-03-L-D1,LLT-2-T-06-T-D1,LLT-2-T-06-M-D1,LLT-2-T-06-L-D1,LLT-2-T-09-T-D1,LLT-2-T-09-M-D1,LLT-2-T-09-L-D1,LLT-2-T-12-T-D1,LLT-2-T-12-M-D1,LLT-2-T-12-L-D1,LLT-2-T-15-T-D1,LLT-2-T-15-M-D1,LLT-2-T-15-L-D1,LLT-2-T-18-T-D1,LLT-2-T-18-M-D1,LLT-2-T-18-L-D1,LLT-2-T-21-T-D1,LLT-2-T-21-M-D1,LLT-2-T-21-L-D1,LLT-2-T-24-T-D1,LLT-2-T-24-M-D1,LLT-2-T-24-L-D1,LLT-2-T-27-T-D1,LLT-2-T-27-M-D1,LLT-2-T-27-L-D1,LLT-2-T-30-T-D1,LLT-2-T-30-M-D1,LLT-2-T-30-L-D1
GPS,12° 40.4591' N  36° 16.6893' E,12° 40.4591' N  36° 16.6893' E,12° 40.4591' N  36° 16.6893' E,12° 40.4642' N  36° 16.6856' E,12° 40.4642' N  36° 16.6856' E,12° 40.4642' N  36° 16.6856' E,12° 40.4642' N  36° 16.6856' E,12° 40.4642' N  36° 16.6856' E,12° 40.4642' N  36° 16.6856' E,12° 40.4674' N  36° 16.6820' E,12° 40.4674' N  36° 16.6820' E,12° 40.4674' N  36° 16.6820' E,12° 40.4734' N  36° 16.6795' E,12° 40.4734' N  36° 16.6795' E,12° 40.4734' N  36° 16.6795' E,12° 40.4943' N  36° 16.6877' E,12° 40.4943' N  36° 16.6877' E,12° 40.4943' N  36° 16.6877' E,12° 40.4943' N  36° 16.6877' E,12° 40.4943' N  36° 16.6877' E,12° 40.4943' N  36° 16.6877' E,12° 40.5009' N  36° 16.6872' E,12° 40.5009' N  36° 16.6872' E,12° 40.5009' N  36° 16.6872' E,12° 40.4992' N  36° 16.6812' E,12° 40.4992' N  36° 16.6812' E,12° 40.4992' N  36° 16.6812' E,12° 40.4986' N  36° 16.6782' E,12° 40.4986' N  36° 16.6782' E,12° 40.4986' N  36° 16.6782' E
-----------------------End of Absorbance ----------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transmitance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,27/06/2024 09:55,27/06/2024 09:56,27/06/2024 09:56,27/06/2024 09:59,27/06/2024 09:59,27/06/2024 10:00,27/06/2024 10:02,27/06/2024 10:03,27/06/2024 10:04,27/06/2024 10:05,27/06/2024 10:05,27/06/2024 10:06,27/06/2024 10:06,27/06/2024 10:07,27/06/2024 10:07,27/06/2024 10:10,27/06/2024 10:10,27/06/2024 10:10,27/06/2024 10:11,27/06/2024 10:12,27/06/2024 10:12,27/06/2024 10:13,27/06/2024 10:14,27/06/2024 10:14,27/06/2024 10:16,27/06/2024 10:16,27/06/2024 10:17,27/06/2024 10:18,27/06/2024 10:19,27/06/2024 10:19
