Scope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,26/06/2024 09:50,26/06/2024 09:50,26/06/2024 09:51,26/06/2024 09:52,26/06/2024 09:52,26/06/2024 09:52,26/06/2024 09:53,26/06/2024 09:54,26/06/2024 09:54,26/06/2024 09:55,26/06/2024 09:56,26/06/2024 10:00,26/06/2024 10:01,26/06/2024 10:04,26/06/2024 10:04,26/06/2024 10:04,26/06/2024 10:05,26/06/2024 10:05,26/06/2024 10:06,26/06/2024 10:07,26/06/2024 10:07,26/06/2024 10:08,26/06/2024 10:09,26/06/2024 10:09,26/06/2024 10:09,26/06/2024 10:10,26/06/2024 10:10,26/06/2024 10:11,26/06/2024 10:11,26/06/2024 10:11
Name,LLT-1-T-03-T-D1,LLT-1-T-03-M-D1,LLT-1-T-03-L-D1,LLT-1-T-06-T-D1,LLT-1-T-06-M-D1,LLT-1-T-06-L-D1,LLT-1-T-09-T-D1,LLT-1-T-09-M-D1,LLT-1-T-09-L-D1,LLT-1-T-12-T-D1,LLT-1-T-12-M-D1,LLT-1-T-12-L-D1,LLT-1-T-15-T-D1,LLT-1-T-15-M-D1,LLT-1-T-15-L-D1,LLT-1-T-18-T-D1,LLT-1-T-18-M-D1,LLT-1-T-18-L-D1,LLT-1-T-21-T-D1,LLT-1-T-21-M-D1,LLT-1-T-21-L-D1,LLT-1-T-24-T-D1,LLT-1-T-24-M-D1,LLT-1-T-24-L-D1,LLT-1-T-27-T-D1,LLT-1-T-27-M-D1,LLT-1-T-27-L-D1,LLT-1-T-30-T-D1,LLT-1-T-30-M-D1,LLT-1-T-30-L-D1
GPS,12° 40.5069' N  36° 16.8477' E,12° 40.5069' N  36° 16.8477' E,12° 40.5069' N  36° 16.8477' E,12° 40.5039' N  36° 16.8507' E,12° 40.5043' N  36° 16.8505' E,12° 40.5043' N  36° 16.8505' E,12° 40.5049' N  36° 16.8535' E,12° 40.5057' N  36° 16.8564' E,12° 40.5057' N  36° 16.8564' E,12° 40.5088' N  36° 16.8494' E,12° 40.5088' N  36° 16.8494' E,12° 40.5088' N  36° 16.8494' E,12° 40.5111' N  36° 16.8433' E,12° 40.5111' N  36° 16.8433' E,12° 40.5111' N  36° 16.8433' E,12° 40.5135' N  36° 16.8409' E,12° 40.5135' N  36° 16.8409' E,12° 40.5135' N  36° 16.8409' E,12° 40.5187' N  36° 16.8342' E,12° 40.5217' N  36° 16.8360' E,12° 40.5217' N  36° 16.8360' E,12° 40.5219' N  36° 16.8304' E,12° 40.5219' N  36° 16.8304' E,12° 40.5219' N  36° 16.8304' E,12° 40.5239' N  36° 16.8271' E,12° 40.5239' N  36° 16.8271' E,12° 40.5239' N  36° 16.8271' E,12° 40.5273' N  36° 16.8322' E,12° 40.5273' N  36° 16.8322' E,12° 40.5273' N  36° 16.8322' E
-----------------------End of Scope ----------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Absorbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,26/06/2024 09:50,26/06/2024 09:50,26/06/2024 09:51,26/06/2024 09:52,26/06/2024 09:52,26/06/2024 09:52,26/06/2024 09:53,26/06/2024 09:54,26/06/2024 09:54,26/06/2024 09:55,26/06/2024 09:56,26/06/2024 10:00,26/06/2024 10:01,26/06/2024 10:04,26/06/2024 10:04,26/06/2024 10:04,26/06/2024 10:05,26/06/2024 10:05,26/06/2024 10:06,26/06/2024 10:07,26/06/2024 10:07,26/06/2024 10:08,26/06/2024 10:09,26/06/2024 10:09,26/06/2024 10:09,26/06/2024 10:10,26/06/2024 10:10,26/06/2024 10:11,26/06/2024 10:11,26/06/2024 10:11
Name,LLT-1-T-03-T-D1,LLT-1-T-03-M-D1,LLT-1-T-03-L-D1,LLT-1-T-06-T-D1,LLT-1-T-06-M-D1,LLT-1-T-06-L-D1,LLT-1-T-09-T-D1,LLT-1-T-09-M-D1,LLT-1-T-09-L-D1,LLT-1-T-12-T-D1,LLT-1-T-12-M-D1,LLT-1-T-12-L-D1,LLT-1-T-15-T-D1,LLT-1-T-15-M-D1,LLT-1-T-15-L-D1,LLT-1-T-18-T-D1,LLT-1-T-18-M-D1,LLT-1-T-18-L-D1,LLT-1-T-21-T-D1,LLT-1-T-21-M-D1,LLT-1-T-21-L-D1,LLT-1-T-24-T-D1,LLT-1-T-24-M-D1,LLT-1-T-24-L-D1,LLT-1-T-27-T-D1,LLT-1-T-27-M-D1,LLT-1-T-27-L-D1,LLT-1-T-30-T-D1,LLT-1-T-30-M-D1,LLT-1-T-30-L-D1
GPS,12° 40.5069' N  36° 16.8477' E,12° 40.5069' N  36° 16.8477' E,12° 40.5069' N  36° 16.8477' E,12° 40.5039' N  36° 16.8507' E,12° 40.5043' N  36° 16.8505' E,12° 40.5043' N  36° 16.8505' E,12° 40.5049' N  36° 16.8535' E,12° 40.5057' N  36° 16.8564' E,12° 40.5057' N  36° 16.8564' E,12° 40.5088' N  36° 16.8494' E,12° 40.5088' N  36° 16.8494' E,12° 40.5088' N  36° 16.8494' E,12° 40.5111' N  36° 16.8433' E,12° 40.5111' N  36° 16.8433' E,12° 40.5111' N  36° 16.8433' E,12° 40.5135' N  36° 16.8409' E,12° 40.5135' N  36° 16.8409' E,12° 40.5135' N  36° 16.8409' E,12° 40.5187' N  36° 16.8342' E,12° 40.5217' N  36° 16.8360' E,12° 40.5217' N  36° 16.8360' E,12° 40.5219' N  36° 16.8304' E,12° 40.5219' N  36° 16.8304' E,12° 40.5219' N  36° 16.8304' E,12° 40.5239' N  36° 16.8271' E,12° 40.5239' N  36° 16.8271' E,12° 40.5239' N  36° 16.8271' E,12° 40.5273' N  36° 16.8322' E,12° 40.5273' N  36° 16.8322' E,12° 40.5273' N  36° 16.8322' E
-----------------------End of Absorbance ----------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
