Name,DG-1-O-1-T-D2,DG-1-O-1-M-D2,DG-1-O-1-L-D2,DG-1-O-2-T-D2,DG-1-O-2-M-D2,DG-1-O-2-L-D2,DG-1-O-3-T-D2,DG-1-O-3-M-D2,DG-1-O-3-L-D2,DG-1-O-4-T-D2,DG-1-O-4-M-D2,DG-1-O-4-L-D2
GPS,12° 44.5357' N  36° 8.1201' E,12° 44.5359' N  36° 8.1207' E,12° 44.5381' N  36° 8.1187' E,12° 44.5327' N  36° 8.1232' E,12° 44.5327' N  36° 8.1232' E,12° 44.5327' N  36° 8.1232' E,12° 44.5327' N  36° 8.1232' E,12° 44.5307' N  36° 8.1299' E,12° 44.5307' N  36° 8.1299' E,12° 44.5307' N  36° 8.1299' E,12° 44.5355' N  36° 8.1478' E,12° 44.5355' N  36° 8.1478' E
NPCI,0.054085449,-0.002456668,-0.002135751,0.099064408,0.148155961,0.011231986,0.118795271,0.030984185,0.042523766,-0.018637841,0.036589447,0.071503457
Ctr1,2.293741019,1.836546837,1.886864067,2.287954305,2.471524597,1.814047223,2.313050498,2.124861309,2.025472586,1.622787021,2.057560506,2.288843319
Ctr2,0.348567273,0.324787569,0.336210828,0.445102773,0.559699076,0.348910717,0.437782556,0.334191574,0.331806211,0.303935741,0.352748874,0.32591263
Lic1,0.704811702,0.693870416,0.697696061,0.598575282,0.501146505,0.671888716,0.585445609,0.715627632,0.699269915,0.700439457,0.684801939,0.714015147
Lic2,0.621413609,0.746037785,0.726992925,0.611904999,0.576694931,0.72407303,0.621025796,0.647664879,0.656117394,0.78288803,0.669713635,0.620144669
SIPI,0.665956819,0.65004956,0.651861686,0.57297269,0.490991551,0.637315581,0.569695952,0.68484423,0.678531005,0.670488993,0.653551247,0.699662981
GM1,2.093675567,2.207078089,2.14140907,1.872740336,1.810601871,2.181831041,1.939320299,2.277379818,2.420242027,2.497364177,2.325913175,2.621183503
GM2,2.182451376,2.36520567,2.276913744,1.829928743,1.52728088,2.211912847,1.873672539,2.240511349,2.263544017,2.502253803,2.194477341,2.313114234
ARI1,-0.007988521,-0.013601983,-0.010193154,0.003648665,0.025674903,-0.002609933,0.005255609,0.002864872,0.014988206,-0.000468656,0.010281091,0.02461357
ARI2,-0.089949562,-0.16144973,-0.138353646,0.043640135,0.288150041,-0.030473347,0.067108059,0.037520309,0.159046204,-0.004983104,0.133895002,0.312722803
CRI1,0.132573892,0.106489505,0.0968169,0.069449581,0.029781034,0.105330502,0.067624567,0.121436321,0.148089724,0.137945413,0.094780645,0.125238799
CRI2,0.124585371,0.092887522,0.086623746,0.073098245,0.055455937,0.102720569,0.072880175,0.124301192,0.163077929,0.137476757,0.105061736,0.149852369
RDVI,2.558730053,2.598844307,2.784223076,2.305453593,1.920488585,2.523267234,2.333937208,2.806324836,2.477012037,2.489151002,2.697271847,2.766668322
-----------------------End of Transmitance ----------------------,,,,,,,,,,,,
