Scope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,28/06/2024 10:58,28/06/2024 10:59,28/06/2024 10:59,28/06/2024 11:02,28/06/2024 11:03,28/06/2024 11:03,28/06/2024 11:06,28/06/2024 11:06,28/06/2024 11:07,28/06/2024 11:11,28/06/2024 11:12,28/06/2024 11:12,28/06/2024 11:16,28/06/2024 11:16,28/06/2024 11:17,28/06/2024 11:24,28/06/2024 11:24,28/06/2024 11:25,28/06/2024 11:33,28/06/2024 11:33,28/06/2024 11:35,28/06/2024 11:38,28/06/2024 11:38,28/06/2024 11:39,28/06/2024 11:41,28/06/2024 11:43,28/06/2024 11:43,28/06/2024 11:45,28/06/2024 11:45,28/06/2024 11:46
Name,DG-1-T-03-T-D1,DG-1-T-03-M-D1,DG-1-T-03-L-D1,DG-1-T-06-T-D1,DG-1-T-06-M-D1,DG-1-T-06-L-D1,DG-1-T-09-T-D1,DG-1-T-09-M-D1,DG-1-T-09-L-D1,DG-1-T-12-T-D1,DG-1-T-12-M-D1,DG-1-T-12-L-D1,DG-1-T-15-T-D1,DG-1-T-15-M-D1,DG-1-T-15-L-D1,DG-1-T-18-T-D1,DG-1-T-18-M-D1,DG-1-T-18-L-D1,DG-1-T-21-T-D1,DG-1-T-21-M-D1,DG-1-T-21-L-D1,DG-1-T-24-T-D1,DG-1-T-24-M-D1,DG-1-T-24-L-D1,DG-1-T-27-T-D1,DG-1-T-27-M-D1,DG-1-T-27-L-D1,DG-1-T-30-T-D1,DG-1-T-30-M-D1,DG-1-T-30-L-D1
GPS,12° 44.5740' N  36° 8.0868' E,12° 44.5740' N  36° 8.0868' E,12° 44.5740' N  36° 8.0868' E,12° 44.5515' N  36° 8.0679' E,12° 44.5515' N  36° 8.0679' E,12° 44.5515' N  36° 8.0679' E,12° 44.5608' N  36° 8.0441' E,12° 44.5608' N  36° 8.0441' E,12° 44.5608' N  36° 8.0441' E,12° 44.5715' N  36° 8.0450' E,12° 44.5715' N  36° 8.0450' E,12° 44.5715' N  36° 8.0450' E,12° 44.5776' N  36° 8.0322' E,12° 44.5776' N  36° 8.0322' E,12° 44.5776' N  36° 8.0322' E,12° 44.5525' N  36° 8.0077' E,12° 44.5525' N  36° 8.0077' E,12° 44.5525' N  36° 8.0077' E,12° 44.5662' N  36° 7.9767' E,12° 44.5658' N  36° 7.9760' E,12° 44.5658' N  36° 7.9760' E,12° 44.5631' N  36° 7.9754' E,12° 44.5631' N  36° 7.9754' E,12° 44.5631' N  36° 7.9754' E,12° 44.5526' N  36° 7.9757' E,12° 44.5499' N  36° 7.9758' E,12° 44.5499' N  36° 7.9758' E,12° 44.5499' N  36° 7.9758' E,12° 44.5499' N  36° 7.9758' E,12° 44.5459' N  36° 7.9823' E
-----------------------End of Scope ----------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Absorbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,28/06/2024 10:58,28/06/2024 10:59,28/06/2024 10:59,28/06/2024 11:02,28/06/2024 11:03,28/06/2024 11:03,28/06/2024 11:06,28/06/2024 11:06,28/06/2024 11:07,28/06/2024 11:11,28/06/2024 11:12,28/06/2024 11:12,28/06/2024 11:16,28/06/2024 11:16,28/06/2024 11:17,28/06/2024 11:24,28/06/2024 11:24,28/06/2024 11:25,28/06/2024 11:33,28/06/2024 11:33,28/06/2024 11:35,28/06/2024 11:38,28/06/2024 11:38,28/06/2024 11:39,28/06/2024 11:41,28/06/2024 11:43,28/06/2024 11:43,28/06/2024 11:45,28/06/2024 11:45,28/06/2024 11:46
Name,DG-1-T-03-T-D1,DG-1-T-03-M-D1,DG-1-T-03-L-D1,DG-1-T-06-T-D1,DG-1-T-06-M-D1,DG-1-T-06-L-D1,DG-1-T-09-T-D1,DG-1-T-09-M-D1,DG-1-T-09-L-D1,DG-1-T-12-T-D1,DG-1-T-12-M-D1,DG-1-T-12-L-D1,DG-1-T-15-T-D1,DG-1-T-15-M-D1,DG-1-T-15-L-D1,DG-1-T-18-T-D1,DG-1-T-18-M-D1,DG-1-T-18-L-D1,DG-1-T-21-T-D1,DG-1-T-21-M-D1,DG-1-T-21-L-D1,DG-1-T-24-T-D1,DG-1-T-24-M-D1,DG-1-T-24-L-D1,DG-1-T-27-T-D1,DG-1-T-27-M-D1,DG-1-T-27-L-D1,DG-1-T-30-T-D1,DG-1-T-30-M-D1,DG-1-T-30-L-D1
GPS,12° 44.5740' N  36° 8.0868' E,12° 44.5740' N  36° 8.0868' E,12° 44.5740' N  36° 8.0868' E,12° 44.5515' N  36° 8.0679' E,12° 44.5515' N  36° 8.0679' E,12° 44.5515' N  36° 8.0679' E,12° 44.5608' N  36° 8.0441' E,12° 44.5608' N  36° 8.0441' E,12° 44.5608' N  36° 8.0441' E,12° 44.5715' N  36° 8.0450' E,12° 44.5715' N  36° 8.0450' E,12° 44.5715' N  36° 8.0450' E,12° 44.5776' N  36° 8.0322' E,12° 44.5776' N  36° 8.0322' E,12° 44.5776' N  36° 8.0322' E,12° 44.5525' N  36° 8.0077' E,12° 44.5525' N  36° 8.0077' E,12° 44.5525' N  36° 8.0077' E,12° 44.5662' N  36° 7.9767' E,12° 44.5658' N  36° 7.9760' E,12° 44.5658' N  36° 7.9760' E,12° 44.5631' N  36° 7.9754' E,12° 44.5631' N  36° 7.9754' E,12° 44.5631' N  36° 7.9754' E,12° 44.5526' N  36° 7.9757' E,12° 44.5499' N  36° 7.9758' E,12° 44.5499' N  36° 7.9758' E,12° 44.5499' N  36° 7.9758' E,12° 44.5499' N  36° 7.9758' E,12° 44.5459' N  36° 7.9823' E
-----------------------End of Absorbance ----------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
