Name,AW-1-I-03-T-D1,AW-1-I-03-M-D1,AW-1-I-03-L-D1,AW-1-I-06-T-D1,AW-1-I-06-M-D1,AW-1-I-06-L-D1,AW-1-I-09-T-D1,AW-1-I-09-M-D1,AW-1-I-09-L-D1,AW-1-I-12-T-D1,AW-1-I-12-M-D1,AW-1-I-12-L-D1,AW-1-I-15-T-D1,AW-1-I-15-M-D1,AW-1-I-15-L-D1,AW-1-I-18-T-D1,AW-1-I-18-M-D1,AW-1-I-18-L-D1,AW-1-I-21-T-D1,AW-1-I-21-M-D1,AW-1-I-21-L-D1,AW-1-I-24-T-D1,AW-1-I-24-M-D1,AW-1-I-24-L-D1,AW-1-I-27-T-D1,AW-1-I-27-M-D1,AW-1-I-27-L-D1,AW-1-I-30-T-D1,AW-1-I-30-M-D1,AW-1-I-30-L-D1
GPS,12° 41.7635' N  36° 18.8299' E,12° 41.7635' N  36° 18.8299' E,12° 41.7635' N  36° 18.8299' E,12° 41.7655' N  36° 18.8324' E,12° 41.7655' N  36° 18.8324' E,12° 41.7655' N  36° 18.8324' E,12° 41.7655' N  36° 18.8324' E,12° 41.7655' N  36° 18.8324' E,12° 41.7655' N  36° 18.8324' E,12° 41.7683' N  36° 18.8337' E,12° 41.7683' N  36° 18.8337' E,12° 41.7683' N  36° 18.8337' E,12° 41.7743' N  36° 18.8417' E,12° 41.7743' N  36° 18.8417' E,12° 41.7743' N  36° 18.8417' E,12° 41.7743' N  36° 18.8417' E,12° 41.7743' N  36° 18.8417' E,12° 41.7743' N  36° 18.8417' E,12° 41.7765' N  36° 18.8362' E,12° 41.7765' N  36° 18.8362' E,12° 41.7765' N  36° 18.8362' E,12° 41.7771' N  36° 18.8332' E,12° 41.7771' N  36° 18.8332' E,12° 41.7771' N  36° 18.8332' E,12° 41.7771' N  36° 18.8332' E,12° 41.7771' N  36° 18.8332' E,12° 41.7798' N  36° 18.8337' E,12° 41.7798' N  36° 18.8337' E,12° 41.7798' N  36° 18.8337' E,12° 41.7798' N  36° 18.8337' E
NDVI,0.437421373,0.49868349,0.524967062,0.510133953,0.52759142,0.458377817,0.392513997,0.470411787,0.473661265,0.540871862,0.571842958,0.434671534,0.448908571,0.546760417,0.543216748,0.438763329,0.490902253,0.536233131,0.51990832,0.529125516,0.445891288,0.525309141,0.550798363,0.566329534,0.476862724,0.506341358,0.544519911,0.492163255,0.461446674,0.527607944
SR,2.555058625,2.989495582,3.210234367,3.082748772,3.233623362,2.69261094,2.292256926,2.776519094,2.79983434,3.356082396,3.671183241,2.537766309,2.629161867,3.412677252,3.378444243,2.563559018,2.928518665,3.312511597,3.165870983,3.247416385,2.609400026,3.213268406,3.452343525,3.611796641,2.8230883,3.051382534,3.390971299,2.938273509,2.713652674,3.233771451
MCARI1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OSAVI,0.504367743,0.557539024,0.577190441,0.561108445,0.538855427,0.529893158,0.467855638,0.549325689,0.551330697,0.583005871,0.564347164,0.497743886,0.5095565,0.582636927,0.58948954,0.501825359,0.550350151,0.562208582,0.568351888,0.563827765,0.500709071,0.551958359,0.567812826,0.59269357,0.542550794,0.551305551,0.57316426,0.556281806,0.541965344,0.556564809
G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TVI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZMI,1.541528992,1.652194404,1.706810883,1.66029689,1.717593317,1.530914607,1.457125684,1.557518548,1.560442974,1.740782856,1.883617432,1.555377068,1.545098393,1.796295504,1.748431473,1.528837611,1.610370927,1.731833475,1.68596884,1.733770591,1.565653239,1.75079318,1.739576392,1.8559341,1.583005396,1.671395711,1.783547935,1.597419166,1.551854185,1.718458979
SPRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NPQI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NPCI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ctr1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ctr2,0.394344264,0.333716348,0.315433419,0.327201294,0.31988313,0.37292095,0.452637733,0.361408742,0.358655742,0.301223747,0.276859158,0.399251728,0.392218644,0.293607398,0.296718256,0.403089303,0.339828874,0.302804839,0.321298115,0.311448896,0.392162417,0.319675552,0.303384682,0.281662333,0.354194047,0.337469436,0.299987621,0.343097091,0.37109414,0.311339187
