AW-1-O-1-T-D2,,AW-1-O-1-M-D2,,AW-1-O-1-L-D2,,AW-1-O-2-T-D2,,AW-1-O-2-M-D2,,AW-1-O-2-L-D2,,AW-1-O-3-T-D2,,AW-1-O-3-M-D2,,AW-1-O-3-L-D2,,AW-1-O-4-T-D2,,AW-1-O-4-M-D2,,AW-1-O-4-L-D2,
12° 41.7906' N  36° 18.8176' E,12° 41.7906' N  36° 18.8176' E,12° 41.7906' N  36° 18.8176' E,12° 41.7906' N  36° 18.8176' E,12° 41.7906' N  36° 18.8176' E,12° 41.7906' N  36° 18.8176' E,12° 41.7906' N  36° 18.8176' E,12° 41.7906' N  36° 18.8176' E,12° 41.7906' N  36° 18.8176' E,12° 41.7906' N  36° 18.8176' E,12° 41.7906' N  36° 18.8176' E,12° 41.7810' N  36° 18.8122' E,12° 41.7810' N  36° 18.8122' E,12° 41.7810' N  36° 18.8122' E,12° 41.7810' N  36° 18.8122' E,12° 41.7810' N  36° 18.8122' E,12° 41.7810' N  36° 18.8122' E,12° 41.7790' N  36° 18.8127' E,12° 41.7790' N  36° 18.8127' E,12° 41.7790' N  36° 18.8127' E,12° 41.7790' N  36° 18.8127' E,12° 41.7790' N  36° 18.8127' E,12° 41.7790' N  36° 18.8127' E,12° 40.5058' N  36° 16.8475' E
Transmitance,Dark,Transmitance,Dark,Transmitance,Dark,Transmitance,Dark,Transmitance,Dark,Transmitance,Dark,Transmitance,Dark,Transmitance,Dark,Transmitance,Dark,Transmitance,Dark,Transmitance,Dark,Transmitance,Dark
5.30E+03,3.96E+03,5.29E+03,3.85E+03,5.26E+03,3.85E+03,5.35E+03,3.95E+03,5.47E+03,3.87E+03,5.17E+03,3.92E+03,5.64E+03,3.84E+03,5.22E+03,3.87E+03,5.29E+03,3.99E+03,5.55E+03,3.89E+03,5.19E+03,3.87E+03,5.18E+03,6.81E+03
5.36E+03,3.98E+03,5.33E+03,3.89E+03,5.31E+03,3.86E+03,5.41E+03,3.94E+03,5.52E+03,3.87E+03,5.19E+03,3.90E+03,5.70E+03,3.84E+03,5.26E+03,3.87E+03,5.31E+03,3.97E+03,5.64E+03,3.88E+03,5.24E+03,3.92E+03,5.19E+03,6.98E+03
5.45E+03,3.97E+03,5.39E+03,3.84E+03,5.38E+03,3.87E+03,5.45E+03,3.97E+03,5.60E+03,3.89E+03,5.26E+03,3.88E+03,5.78E+03,3.82E+03,5.31E+03,3.86E+03,5.36E+03,3.95E+03,5.70E+03,3.86E+03,5.28E+03,3.89E+03,5.23E+03,7.06E+03
5.52E+03,3.99E+03,5.45E+03,3.88E+03,5.39E+03,3.86E+03,5.49E+03,3.95E+03,5.65E+03,3.88E+03,5.29E+03,3.94E+03,5.86E+03,3.88E+03,5.36E+03,3.84E+03,5.43E+03,3.98E+03,5.73E+03,3.88E+03,5.36E+03,3.91E+03,5.32E+03,7.10E+03
5.60E+03,3.98E+03,5.52E+03,3.87E+03,5.45E+03,3.86E+03,5.58E+03,3.94E+03,5.73E+03,3.88E+03,5.34E+03,3.90E+03,5.94E+03,3.86E+03,5.41E+03,3.87E+03,5.52E+03,3.99E+03,5.85E+03,3.89E+03,5.39E+03,3.92E+03,5.40E+03,7.18E+03
5.66E+03,3.99E+03,5.59E+03,3.88E+03,5.49E+03,3.86E+03,5.67E+03,3.93E+03,5.77E+03,3.89E+03,5.40E+03,3.93E+03,6.05E+03,3.86E+03,5.45E+03,3.87E+03,5.56E+03,3.99E+03,5.95E+03,3.89E+03,5.44E+03,3.90E+03,5.46E+03,7.29E+03
5.74E+03,3.97E+03,5.64E+03,3.90E+03,5.57E+03,3.87E+03,5.68E+03,3.96E+03,5.88E+03,3.88E+03,5.45E+03,3.90E+03,6.15E+03,3.85E+03,5.56E+03,3.89E+03,5.63E+03,3.98E+03,6.01E+03,3.88E+03,5.50E+03,3.90E+03,5.49E+03,7.35E+03
5.82E+03,4.03E+03,5.77E+03,3.87E+03,5.64E+03,3.87E+03,5.78E+03,3.96E+03,5.97E+03,3.87E+03,5.55E+03,3.90E+03,6.23E+03,3.84E+03,5.61E+03,3.85E+03,5.71E+03,3.97E+03,6.11E+03,3.89E+03,5.60E+03,3.89E+03,5.57E+03,7.42E+03
5.90E+03,4.01E+03,5.84E+03,3.89E+03,5.74E+03,3.88E+03,5.91E+03,3.97E+03,6.08E+03,3.87E+03,5.62E+03,3.91E+03,6.34E+03,3.88E+03,5.73E+03,3.88E+03,5.78E+03,3.98E+03,6.25E+03,3.88E+03,5.67E+03,3.91E+03,5.69E+03,7.54E+03
6.00E+03,4.06E+03,5.93E+03,3.87E+03,5.80E+03,3.87E+03,5.98E+03,3.94E+03,6.14E+03,3.90E+03,5.74E+03,3.93E+03,6.46E+03,3.86E+03,5.77E+03,3.87E+03,5.87E+03,4.01E+03,6.32E+03,3.91E+03,5.75E+03,3.94E+03,5.80E+03,7.64E+03
6.09E+03,4.05E+03,5.99E+03,3.88E+03,5.89E+03,3.85E+03,6.01E+03,3.95E+03,6.22E+03,3.89E+03,5.72E+03,3.91E+03,6.58E+03,3.86E+03,5.84E+03,3.88E+03,5.95E+03,4.04E+03,6.44E+03,3.88E+03,5.80E+03,3.91E+03,5.84E+03,7.66E+03
6.16E+03,3.99E+03,6.12E+03,3.87E+03,5.96E+03,3.88E+03,6.13E+03,3.96E+03,6.36E+03,3.89E+03,5.87E+03,3.95E+03,6.72E+03,3.90E+03,5.96E+03,3.91E+03,6.04E+03,4.04E+03,6.55E+03,3.88E+03,5.90E+03,3.93E+03,5.96E+03,7.69E+03
6.25E+03,4.04E+03,6.20E+03,3.87E+03,6.05E+03,3.87E+03,6.22E+03,3.96E+03,6.45E+03,3.91E+03,5.92E+03,3.90E+03,6.79E+03,3.89E+03,5.98E+03,3.90E+03,6.11E+03,4.00E+03,6.66E+03,3.89E+03,5.98E+03,3.92E+03,6.03E+03,7.68E+03
6.36E+03,4.06E+03,6.25E+03,3.86E+03,6.13E+03,3.88E+03,6.31E+03,3.99E+03,6.51E+03,3.89E+03,6.00E+03,3.91E+03,6.88E+03,3.86E+03,6.10E+03,3.85E+03,6.17E+03,4.01E+03,6.74E+03,3.89E+03,6.04E+03,3.90E+03,6.13E+03,7.71E+03
6.43E+03,4.05E+03,6.35E+03,3.88E+03,6.16E+03,3.89E+03,6.36E+03,3.98E+03,6.63E+03,3.91E+03,6.05E+03,3.92E+03,7.01E+03,3.89E+03,6.14E+03,3.86E+03,6.29E+03,4.02E+03,6.84E+03,3.91E+03,6.11E+03,3.93E+03,6.18E+03,7.76E+03
6.50E+03,4.03E+03,6.42E+03,3.88E+03,6.25E+03,3.89E+03,6.45E+03,3.97E+03,6.69E+03,3.87E+03,6.15E+03,3.96E+03,7.13E+03,3.85E+03,6.22E+03,3.88E+03,6.36E+03,4.02E+03,6.93E+03,3.87E+03,6.17E+03,3.90E+03,6.25E+03,7.80E+03
6.62E+03,4.03E+03,6.53E+03,3.88E+03,6.33E+03,3.87E+03,6.52E+03,4.00E+03,6.80E+03,3.87E+03,6.22E+03,3.91E+03,7.21E+03,3.83E+03,6.28E+03,3.89E+03,6.42E+03,4.04E+03,7.05E+03,3.89E+03,6.22E+03,3.91E+03,6.33E+03,7.80E+03
6.68E+03,4.07E+03,6.61E+03,3.87E+03,6.41E+03,3.92E+03,6.61E+03,3.99E+03,6.87E+03,3.89E+03,6.28E+03,3.92E+03,7.33E+03,3.86E+03,6.38E+03,3.90E+03,6.48E+03,4.04E+03,7.14E+03,3.89E+03,6.30E+03,3.90E+03,6.42E+03,7.78E+03
6.73E+03,4.08E+03,6.67E+03,3.88E+03,6.45E+03,3.87E+03,6.71E+03,4.01E+03,6.98E+03,3.93E+03,6.34E+03,3.93E+03,7.45E+03,3.88E+03,6.41E+03,3.88E+03,6.58E+03,4.04E+03,7.24E+03,3.89E+03,6.34E+03,3.92E+03,6.52E+03,7.77E+03
6.80E+03,4.03E+03,6.76E+03,3.86E+03,6.51E+03,3.88E+03,6.75E+03,3.96E+03,7.05E+03,3.86E+03,6.39E+03,3.89E+03,7.57E+03,3.88E+03,6.47E+03,3.88E+03,6.59E+03,4.04E+03,7.31E+03,3.87E+03,6.41E+03,3.93E+03,6.52E+03,7.75E+03
6.87E+03,4.02E+03,6.79E+03,3.85E+03,6.53E+03,3.86E+03,6.78E+03,3.99E+03,7.09E+03,3.87E+03,6.40E+03,3.89E+03,7.59E+03,3.84E+03,6.53E+03,3.91E+03,6.65E+03,4.02E+03,7.38E+03,3.87E+03,6.45E+03,3.93E+03,6.59E+03,7.74E+03
6.96E+03,4.07E+03,6.89E+03,3.87E+03,6.65E+03,3.86E+03,6.90E+03,3.95E+03,7.20E+03,3.94E+03,6.50E+03,3.92E+03,7.71E+03,3.86E+03,6.62E+03,3.86E+03,6.77E+03,4.04E+03,7.48E+03,3.89E+03,6.52E+03,3.94E+03,6.68E+03,7.78E+03
7.00E+03,4.03E+03,6.93E+03,3.87E+03,6.69E+03,3.89E+03,6.92E+03,4.00E+03,7.27E+03,3.91E+03,6.54E+03,3.95E+03,7.82E+03,3.84E+03,6.67E+03,3.86E+03,6.80E+03,4.05E+03,7.53E+03,3.85E+03,6.59E+03,3.90E+03,6.72E+03,7.79E+03
7.09E+03,4.07E+03,6.98E+03,3.87E+03,6.74E+03,3.88E+03,6.96E+03,3.99E+03,7.37E+03,3.89E+03,6.62E+03,3.95E+03,7.88E+03,3.84E+03,6.72E+03,3.88E+03,6.86E+03,4.03E+03,7.64E+03,3.87E+03,6.64E+03,3.93E+03,6.83E+03,7.79E+03
7.14E+03,4.06E+03,7.08E+03,3.88E+03,6.81E+03,3.90E+03,7.06E+03,4.02E+03,7.43E+03,3.92E+03,6.66E+03,3.94E+03,7.98E+03,3.89E+03,6.80E+03,3.88E+03,6.91E+03,4.04E+03,7.73E+03,3.87E+03,6.72E+03,3.94E+03,6.85E+03,7.78E+03
7.20E+03,4.07E+03,7.12E+03,3.87E+03,6.85E+03,3.89E+03,7.12E+03,4.00E+03,7.49E+03,3.91E+03,6.72E+03,3.93E+03,8.08E+03,3.84E+03,6.84E+03,3.91E+03,6.98E+03,4.04E+03,7.78E+03,3.88E+03,6.75E+03,3.94E+03,6.95E+03,7.77E+03
7.22E+03,4.06E+03,7.20E+03,3.85E+03,6.92E+03,3.87E+03,7.16E+03,3.98E+03,7.55E+03,3.87E+03,6.79E+03,3.93E+03,8.16E+03,3.86E+03,6.90E+03,3.90E+03,7.07E+03,4.01E+03,7.88E+03,3.87E+03,6.79E+03,3.91E+03,7.00E+03,7.76E+03
7.33E+03,4.07E+03,7.28E+03,3.89E+03,6.96E+03,3.88E+03,7.23E+03,3.98E+03,7.65E+03,3.90E+03,6.84E+03,3.89E+03,8.25E+03,3.87E+03,6.96E+03,3.87E+03,7.10E+03,4.02E+03,7.93E+03,3.90E+03,6.89E+03,3.91E+03,7.11E+03,7.64E+03
7.39E+03,4.07E+03,7.35E+03,3.88E+03,7.05E+03,3.89E+03,7.29E+03,3.99E+03,7.72E+03,3.89E+03,6.92E+03,3.92E+03,8.33E+03,3.87E+03,7.00E+03,3.88E+03,7.19E+03,4.03E+03,8.02E+03,3.88E+03,6.94E+03,3.93E+03,7.19E+03,7.52E+03
7.50E+03,4.06E+03,7.39E+03,3.88E+03,7.11E+03,3.89E+03,7.41E+03,3.98E+03,7.83E+03,3.89E+03,7.00E+03,3.92E+03,8.44E+03,3.85E+03,7.10E+03,3.87E+03,7.26E+03,4.02E+03,8.14E+03,3.86E+03,7.01E+03,3.91E+03,7.28E+03,7.49E+03
7.55E+03,4.04E+03,7.49E+03,3.87E+03,7.18E+03,3.89E+03,7.45E+03,3.98E+03,7.93E+03,3.88E+03,7.06E+03,3.91E+03,8.52E+03,3.85E+03,7.17E+03,3.82E+03,7.36E+03,4.01E+03,8.24E+03,3.90E+03,7.08E+03,3.93E+03,7.31E+03,7.52E+03
7.66E+03,4.07E+03,7.59E+03,3.90E+03,7.30E+03,3.90E+03,7.56E+03,4.00E+03,8.02E+03,3.87E+03,7.18E+03,3.96E+03,8.64E+03,3.89E+03,7.26E+03,3.86E+03,7.44E+03,4.00E+03,8.35E+03,3.87E+03,7.19E+03,3.95E+03,7.48E+03,7.56E+03
7.80E+03,4.05E+03,7.70E+03,3.89E+03,7.38E+03,3.87E+03,7.71E+03,4.00E+03,8.14E+03,3.88E+03,7.26E+03,3.91E+03,8.81E+03,3.86E+03,7.33E+03,3.90E+03,7.52E+03,4.04E+03,8.48E+03,3.91E+03,7.27E+03,3.95E+03,7.58E+03,7.60E+03
7.90E+03,4.08E+03,7.83E+03,3.89E+03,7.48E+03,3.89E+03,7.80E+03,3.99E+03,8.30E+03,3.91E+03,7.39E+03,3.94E+03,8.97E+03,3.89E+03,7.46E+03,3.90E+03,7.68E+03,4.05E+03,8.62E+03,3.91E+03,7.41E+03,3.94E+03,7.69E+03,7.57E+03
8.06E+03,4.07E+03,7.98E+03,3.89E+03,7.61E+03,3.89E+03,7.94E+03,4.01E+03,8.47E+03,3.90E+03,7.54E+03,3.96E+03,9.14E+03,3.90E+03,7.61E+03,3.89E+03,7.80E+03,4.01E+03,8.78E+03,3.91E+03,7.53E+03,3.97E+03,7.88E+03,7.58E+03
8.21E+03,4.05E+03,8.12E+03,3.87E+03,7.78E+03,3.88E+03,8.10E+03,3.99E+03,8.64E+03,3.90E+03,7.70E+03,3.93E+03,9.31E+03,3.87E+03,7.72E+03,3.89E+03,7.97E+03,4.02E+03,8.96E+03,3.88E+03,7.67E+03,3.94E+03,8.05E+03,7.55E+03
8.40E+03,4.06E+03,8.26E+03,3.89E+03,7.90E+03,3.89E+03,8.31E+03,3.98E+03,8.86E+03,3.90E+03,7.87E+03,3.93E+03,9.53E+03,3.87E+03,7.90E+03,3.88E+03,8.15E+03,4.03E+03,9.21E+03,3.91E+03,7.88E+03,3.93E+03,8.28E+03,7.50E+03
8.64E+03,4.07E+03,8.53E+03,3.92E+03,8.13E+03,3.93E+03,8.52E+03,4.05E+03,9.10E+03,3.89E+03,8.11E+03,3.94E+03,9.77E+03,3.90E+03,8.11E+03,3.87E+03,8.37E+03,4.06E+03,9.45E+03,3.88E+03,8.10E+03,3.97E+03,8.54E+03,7.49E+03
8.83E+03,4.11E+03,8.73E+03,3.89E+03,8.33E+03,3.88E+03,8.75E+03,4.01E+03,9.36E+03,3.93E+03,8.30E+03,3.94E+03,1.00E+04,3.86E+03,8.35E+03,3.90E+03,8.62E+03,4.06E+03,9.73E+03,3.91E+03,8.33E+03,3.97E+03,8.81E+03,7.51E+03
9.11E+03,4.11E+03,8.98E+03,3.90E+03,8.59E+03,3.89E+03,9.01E+03,4.02E+03,9.64E+03,3.91E+03,8.60E+03,3.94E+03,1.03E+04,3.87E+03,8.58E+03,3.84E+03,8.88E+03,4.06E+03,1.00E+04,3.90E+03,8.60E+03,3.94E+03,9.09E+03,7.57E+03
9.42E+03,4.09E+03,9.27E+03,3.87E+03,8.82E+03,3.90E+03,9.29E+03,4.02E+03,9.93E+03,3.90E+03,8.89E+03,3.94E+03,1.07E+04,3.89E+03,8.84E+03,3.90E+03,9.19E+03,4.05E+03,1.04E+04,3.90E+03,8.93E+03,3.98E+03,9.45E+03,7.65E+03
9.69E+03,4.13E+03,9.55E+03,3.91E+03,9.12E+03,3.89E+03,9.61E+03,4.04E+03,1.03E+04,3.90E+03,9.19E+03,3.91E+03,1.11E+04,3.89E+03,9.16E+03,3.86E+03,9.51E+03,4.06E+03,1.07E+04,3.88E+03,9.26E+03,3.97E+03,9.80E+03,7.64E+03
1.00E+04,4.13E+03,9.83E+03,3.88E+03,9.42E+03,3.90E+03,9.89E+03,3.99E+03,1.06E+04,3.91E+03,9.55E+03,3.93E+03,1.14E+04,3.84E+03,9.44E+03,3.87E+03,9.88E+03,4.03E+03,1.11E+04,3.88E+03,9.61E+03,3.96E+03,1.02E+04,7.67E+03
1.04E+04,4.11E+03,1.01E+04,3.89E+03,9.73E+03,3.89E+03,1.02E+04,4.01E+03,1.10E+04,3.92E+03,9.88E+03,3.93E+03,1.18E+04,3.91E+03,9.76E+03,3.88E+03,1.02E+04,4.05E+03,1.15E+04,3.91E+03,9.95E+03,4.00E+03,1.06E+04,7.63E+03
1.07E+04,4.16E+03,1.04E+04,3.93E+03,1.00E+04,3.92E+03,1.06E+04,4.03E+03,1.13E+04,3.93E+03,1.02E+04,3.95E+03,1.22E+04,3.85E+03,1.01E+04,3.88E+03,1.05E+04,4.07E+03,1.18E+04,3.87E+03,1.03E+04,4.01E+03,1.10E+04,7.56E+03
1.10E+04,4.16E+03,1.07E+04,3.87E+03,1.03E+04,3.88E+03,1.09E+04,4.04E+03,1.16E+04,3.95E+03,1.06E+04,3.95E+03,1.25E+04,3.86E+03,1.04E+04,3.88E+03,1.09E+04,4.09E+03,1.22E+04,3.89E+03,1.07E+04,4.04E+03,1.13E+04,7.51E+03
1.13E+04,4.15E+03,1.09E+04,3.90E+03,1.06E+04,3.91E+03,1.12E+04,4.03E+03,1.19E+04,3.91E+03,1.09E+04,3.97E+03,1.29E+04,3.86E+03,1.07E+04,3.89E+03,1.12E+04,4.10E+03,1.25E+04,3.90E+03,1.11E+04,4.07E+03,1.16E+04,7.55E+03
1.16E+04,4.16E+03,1.12E+04,3.89E+03,1.08E+04,3.94E+03,1.15E+04,4.05E+03,1.23E+04,3.96E+03,1.12E+04,3.97E+03,1.32E+04,3.87E+03,1.10E+04,3.90E+03,1.16E+04,4.09E+03,1.28E+04,3.91E+03,1.14E+04,4.08E+03,1.20E+04,7.63E+03
1.18E+04,4.17E+03,1.14E+04,3.92E+03,1.10E+04,3.90E+03,1.18E+04,4.03E+03,1.25E+04,3.93E+03,1.15E+04,3.96E+03,1.35E+04,3.84E+03,1.12E+04,3.90E+03,1.18E+04,4.11E+03,1.31E+04,3.87E+03,1.17E+04,4.09E+03,1.23E+04,7.66E+03
1.21E+04,4.19E+03,1.16E+04,3.89E+03,1.13E+04,3.91E+03,1.20E+04,4.08E+03,1.28E+04,3.95E+03,1.17E+04,3.96E+03,1.38E+04,3.87E+03,1.15E+04,3.89E+03,1.21E+04,4.10E+03,1.33E+04,3.89E+03,1.20E+04,4.10E+03,1.25E+04,7.62E+03
1.23E+04,4.20E+03,1.18E+04,3.90E+03,1.14E+04,3.90E+03,1.22E+04,4.04E+03,1.30E+04,3.94E+03,1.20E+04,3.96E+03,1.40E+04,3.86E+03,1.17E+04,3.90E+03,1.24E+04,4.06E+03,1.36E+04,3.89E+03,1.23E+04,4.09E+03,1.28E+04,7.60E+03
1.26E+04,4.20E+03,1.20E+04,3.89E+03,1.16E+04,3.87E+03,1.24E+04,4.03E+03,1.32E+04,3.92E+03,1.23E+04,3.97E+03,1.43E+04,3.87E+03,1.20E+04,3.91E+03,1.26E+04,4.09E+03,1.38E+04,3.88E+03,1.25E+04,4.13E+03,1.30E+04,7.61E+03
1.27E+04,4.20E+03,1.21E+04,3.91E+03,1.18E+04,3.94E+03,1.26E+04,4.04E+03,1.34E+04,3.95E+03,1.25E+04,3.95E+03,1.45E+04,3.85E+03,1.21E+04,3.92E+03,1.28E+04,4.10E+03,1.40E+04,3.90E+03,1.28E+04,4.15E+03,1.32E+04,7.64E+03
1.29E+04,4.20E+03,1.23E+04,3.89E+03,1.19E+04,3.89E+03,1.28E+04,4.04E+03,1.35E+04,3.92E+03,1.26E+04,3.95E+03,1.47E+04,3.85E+03,1.23E+04,3.91E+03,1.30E+04,4.15E+03,1.41E+04,3.88E+03,1.29E+04,4.13E+03,1.34E+04,7.61E+03
1.30E+04,4.23E+03,1.24E+04,3.92E+03,1.20E+04,3.89E+03,1.29E+04,4.03E+03,1.37E+04,3.94E+03,1.28E+04,3.95E+03,1.48E+04,3.84E+03,1.24E+04,3.92E+03,1.31E+04,4.08E+03,1.43E+04,3.92E+03,1.31E+04,4.11E+03,1.36E+04,7.53E+03
1.31E+04,4.22E+03,1.25E+04,3.92E+03,1.21E+04,3.93E+03,1.30E+04,4.08E+03,1.38E+04,3.92E+03,1.29E+04,3.98E+03,1.50E+04,3.88E+03,1.26E+04,3.90E+03,1.32E+04,4.12E+03,1.43E+04,3.90E+03,1.32E+04,4.15E+03,1.37E+04,7.53E+03
1.32E+04,4.21E+03,1.25E+04,3.91E+03,1.22E+04,3.95E+03,1.31E+04,4.07E+03,1.39E+04,3.98E+03,1.30E+04,3.97E+03,1.51E+04,3.88E+03,1.26E+04,3.91E+03,1.33E+04,4.10E+03,1.45E+04,3.89E+03,1.33E+04,4.18E+03,1.38E+04,7.50E+03
1.32E+04,4.22E+03,1.26E+04,3.95E+03,1.22E+04,3.92E+03,1.31E+04,4.07E+03,1.39E+04,3.93E+03,1.30E+04,3.97E+03,1.51E+04,3.87E+03,1.27E+04,3.92E+03,1.34E+04,4.13E+03,1.46E+04,3.92E+03,1.33E+04,4.16E+03,1.38E+04,7.44E+03
1.32E+04,4.21E+03,1.26E+04,3.93E+03,1.22E+04,3.89E+03,1.31E+04,4.03E+03,1.39E+04,3.92E+03,1.30E+04,3.95E+03,1.52E+04,3.87E+03,1.27E+04,3.90E+03,1.34E+04,4.07E+03,1.45E+04,3.90E+03,1.33E+04,4.18E+03,1.39E+04,7.30E+03
1.33E+04,4.20E+03,1.26E+04,3.94E+03,1.22E+04,3.92E+03,1.31E+04,4.05E+03,1.40E+04,3.94E+03,1.31E+04,3.96E+03,1.52E+04,3.87E+03,1.27E+04,3.90E+03,1.34E+04,4.11E+03,1.45E+04,3.91E+03,1.34E+04,4.14E+03,1.39E+04,7.29E+03
1.33E+04,4.19E+03,1.27E+04,3.92E+03,1.22E+04,3.92E+03,1.31E+04,4.05E+03,1.40E+04,4.00E+03,1.31E+04,3.98E+03,1.52E+04,3.88E+03,1.27E+04,3.90E+03,1.34E+04,4.09E+03,1.46E+04,3.92E+03,1.34E+04,4.16E+03,1.39E+04,7.23E+03
1.33E+04,4.20E+03,1.27E+04,3.94E+03,1.22E+04,3.94E+03,1.31E+04,4.06E+03,1.40E+04,3.97E+03,1.31E+04,4.00E+03,1.52E+04,3.88E+03,1.27E+04,3.93E+03,1.34E+04,4.13E+03,1.46E+04,3.92E+03,1.34E+04,4.17E+03,1.40E+04,7.20E+03
1.32E+04,4.22E+03,1.26E+04,3.92E+03,1.22E+04,3.93E+03,1.31E+04,4.07E+03,1.40E+04,3.94E+03,1.31E+04,3.97E+03,1.52E+04,3.90E+03,1.27E+04,3.90E+03,1.34E+04,4.08E+03,1.45E+04,3.92E+03,1.33E+04,4.16E+03,1.39E+04,7.16E+03
1.32E+04,4.20E+03,1.26E+04,3.89E+03,1.22E+04,3.94E+03,1.31E+04,4.06E+03,1.39E+04,3.97E+03,1.30E+04,3.98E+03,1.52E+04,3.92E+03,1.27E+04,3.95E+03,1.34E+04,4.10E+03,1.45E+04,3.93E+03,1.33E+04,4.16E+03,1.39E+04,7.15E+03
1.31E+04,4.17E+03,1.26E+04,3.90E+03,1.21E+04,3.92E+03,1.30E+04,4.03E+03,1.39E+04,3.96E+03,1.30E+04,3.95E+03,1.51E+04,3.88E+03,1.26E+04,3.91E+03,1.33E+04,4.10E+03,1.44E+04,3.92E+03,1.32E+04,4.16E+03,1.39E+04,7.06E+03
1.31E+04,4.22E+03,1.25E+04,3.94E+03,1.21E+04,3.92E+03,1.30E+04,4.05E+03,1.38E+04,3.96E+03,1.29E+04,3.98E+03,1.51E+04,3.89E+03,1.25E+04,3.96E+03,1.32E+04,4.08E+03,1.43E+04,3.90E+03,1.32E+04,4.16E+03,1.39E+04,7.00E+03
1.30E+04,4.17E+03,1.25E+04,3.92E+03,1.20E+04,3.94E+03,1.29E+04,4.02E+03,1.38E+04,3.95E+03,1.28E+04,3.95E+03,1.50E+04,3.86E+03,1.25E+04,3.92E+03,1.31E+04,4.08E+03,1.43E+04,3.89E+03,1.31E+04,4.13E+03,1.38E+04,6.88E+03
1.29E+04,4.17E+03,1.24E+04,3.90E+03,1.19E+04,3.91E+03,1.28E+04,4.04E+03,1.37E+04,3.96E+03,1.27E+04,3.94E+03,1.49E+04,3.88E+03,1.24E+04,3.93E+03,1.31E+04,4.08E+03,1.42E+04,3.89E+03,1.30E+04,4.13E+03,1.37E+04,6.82E+03
1.28E+04,4.20E+03,1.23E+04,3.91E+03,1.18E+04,3.91E+03,1.26E+04,4.00E+03,1.36E+04,3.96E+03,1.26E+04,3.96E+03,1.48E+04,3.89E+03,1.23E+04,3.89E+03,1.30E+04,4.08E+03,1.41E+04,3.91E+03,1.28E+04,4.12E+03,1.36E+04,6.78E+03
1.27E+04,4.16E+03,1.22E+04,3.93E+03,1.17E+04,3.92E+03,1.25E+04,4.03E+03,1.35E+04,3.94E+03,1.25E+04,3.95E+03,1.47E+04,3.87E+03,1.22E+04,3.90E+03,1.28E+04,4.05E+03,1.39E+04,3.94E+03,1.27E+04,4.10E+03,1.35E+04,6.69E+03
1.26E+04,4.16E+03,1.22E+04,3.90E+03,1.16E+04,3.92E+03,1.24E+04,4.05E+03,1.34E+04,3.96E+03,1.24E+04,3.94E+03,1.46E+04,3.88E+03,1.20E+04,3.89E+03,1.27E+04,4.06E+03,1.38E+04,3.89E+03,1.26E+04,4.09E+03,1.34E+04,6.70E+03
1.24E+04,4.15E+03,1.20E+04,3.92E+03,1.14E+04,3.90E+03,1.23E+04,4.02E+03,1.33E+04,3.92E+03,1.23E+04,3.96E+03,1.44E+04,3.86E+03,1.19E+04,3.94E+03,1.25E+04,4.05E+03,1.37E+04,3.93E+03,1.24E+04,4.11E+03,1.33E+04,6.61E+03
1.23E+04,4.12E+03,1.19E+04,3.90E+03,1.13E+04,3.89E+03,1.21E+04,3.99E+03,1.32E+04,3.95E+03,1.21E+04,3.93E+03,1.43E+04,3.87E+03,1.18E+04,3.88E+03,1.24E+04,4.04E+03,1.35E+04,3.90E+03,1.23E+04,4.08E+03,1.31E+04,6.55E+03
1.22E+04,4.14E+03,1.19E+04,3.87E+03,1.12E+04,3.91E+03,1.20E+04,4.01E+03,1.30E+04,3.96E+03,1.20E+04,3.97E+03,1.42E+04,3.87E+03,1.16E+04,3.89E+03,1.22E+04,4.01E+03,1.34E+04,3.88E+03,1.20E+04,4.03E+03,1.30E+04,6.49E+03
1.20E+04,4.13E+03,1.18E+04,3.91E+03,1.10E+04,3.93E+03,1.18E+04,4.01E+03,1.29E+04,3.94E+03,1.19E+04,3.92E+03,1.40E+04,3.89E+03,1.14E+04,3.91E+03,1.20E+04,4.04E+03,1.33E+04,3.90E+03,1.19E+04,4.06E+03,1.28E+04,6.43E+03
1.19E+04,4.09E+03,1.17E+04,3.90E+03,1.09E+04,3.92E+03,1.17E+04,3.98E+03,1.28E+04,3.94E+03,1.17E+04,3.95E+03,1.39E+04,3.88E+03,1.13E+04,3.91E+03,1.19E+04,4.02E+03,1.31E+04,3.93E+03,1.17E+04,4.03E+03,1.27E+04,6.42E+03
1.17E+04,4.09E+03,1.16E+04,3.86E+03,1.08E+04,3.93E+03,1.16E+04,4.01E+03,1.26E+04,3.90E+03,1.16E+04,3.94E+03,1.38E+04,3.86E+03,1.12E+04,3.89E+03,1.17E+04,4.05E+03,1.30E+04,3.90E+03,1.15E+04,4.02E+03,1.26E+04,6.39E+03
1.16E+04,4.11E+03,1.15E+04,3.87E+03,1.07E+04,3.94E+03,1.14E+04,3.98E+03,1.26E+04,3.93E+03,1.14E+04,3.94E+03,1.37E+04,3.89E+03,1.11E+04,3.88E+03,1.16E+04,4.03E+03,1.29E+04,3.88E+03,1.14E+04,4.02E+03,1.25E+04,6.35E+03
