Name,DG-1-I-03-T-D1,DG-1-I-03-M-D1,DG-1-I-03-L-D1,DG-1-I-06-T-D1,DG-1-I-06-M-D1,DG-1-I-06-L-D1,DG-1-I-09-T-D1,DG-1-I-09-M-D1,DG-1-I-09-L-D1,DG-1-I-12-T-D1,DG-1-I-12-M-D1,DG-1-I-12-L-D1,DG-1-I-15-T-D1,DG-1-I-15-M-D1,DG-1-I-15-L-D1,DG-1-I-18-T-D1,DG-1-I-18-M-D1,DG-1-I-18-L-D1,DG-1-I-21-T-D1,DG-1-I-21-M-D1,DG-1-I-21-L-D1,DG-1-I-24-T-D1,DG-1-I-24-M-D1,DG-1-I-24-L-D1,DG-1-I-27-T-D1,DG-1-I-27-M-D1,DG-1-I-27-L-D1,DG-1-I-30-T-D1,DG-1-I-30-M-D1,DG-1-I-30-L-D1
GPS,12° 44.5198' N  36° 8.1764' E,12° 44.5198' N  36° 8.1764' E,12° 44.5198' N  36° 8.1764' E,12° 44.5216' N  36° 8.2035' E,12° 44.5216' N  36° 8.2035' E,12° 44.5238' N  36° 8.2053' E,12° 44.5322' N  36° 8.1990' E,12° 44.5328' N  36° 8.1966' E,12° 44.5328' N  36° 8.1964' E,12° 44.5588' N  36° 8.1618' E,12° 44.5588' N  36° 8.1618' E,12° 44.5588' N  36° 8.1618' E,12° 44.5582' N  36° 8.1591' E,12° 44.5565' N  36° 8.1569' E,12° 44.5565' N  36° 8.1569' E,12° 44.5509' N  36° 8.1354' E,12° 44.5509' N  36° 8.1354' E,12° 44.5509' N  36° 8.1354' E,12° 44.5809' N  36° 8.1175' E,12° 44.5819' N  36° 8.1147' E,12° 44.5819' N  36° 8.1147' E,12° 44.5819' N  36° 8.1147' E,12° 44.5819' N  36° 8.1147' E,12° 44.5819' N  36° 8.1147' E,12° 44.5583' N  36° 8.1071' E,12° 44.5583' N  36° 8.1071' E,12° 44.5583' N  36° 8.1071' E,12° 44.5513' N  36° 8.1275' E,12° 44.5513' N  36° 8.1275' E,12° 44.5513' N  36° 8.1275' E
NDVI,0.201372966,0.192083263,0.328937075,0.322706286,0.459325917,0.443007609,0.453278909,0.421061267,0.49105475,0.253898423,0.265171266,0.437130031,0.435756605,0.439450146,0.434299482,0.457764003,0.388098789,0.363008942,0.515775692,0.405543446,0.463804935,0.30490552,0.311853975,0.456667416,0.369956974,0.347494073,0.311528747,0.35247595,0.317868042,0.434441862
SR,1.504297896,1.475502622,1.980346442,1.95292863,2.699086125,2.590713327,2.658172392,2.45459698,2.929695778,1.680600151,1.721722637,2.553218524,2.544569626,2.567925287,2.535439578,2.688430889,2.268501458,2.139761499,3.130317229,2.364417445,2.729985837,1.877306693,1.906359881,2.680986671,2.174386378,2.065106259,1.904986943,2.088688366,1.931984019,2.536329625
MCARI1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OSAVI,0.428263239,0.400305506,0.544061149,0.53806472,0.68247137,0.66924176,0.708923184,0.621292384,0.693206091,0.498372042,0.468605534,0.655413023,0.661739041,0.668816021,0.682535583,0.700910978,0.625484895,0.615081849,0.728977164,0.634958565,0.67159819,0.501168159,0.524119979,0.663658013,0.638473579,0.589906755,0.535179786,0.612288188,0.570504939,0.657060575
G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TVI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZMI,1.120374697,1.06161583,1.14248586,1.122278057,1.192594786,1.182118311,1.168968409,1.14724246,1.25010006,1.138640093,1.106297317,1.174880894,1.150473215,1.157451293,1.129036384,1.154252009,1.135046118,1.131528619,1.320497533,1.130786534,1.228622639,1.089033296,1.07760143,1.190166263,1.101608997,1.12802937,1.094816664,1.125308143,1.126975166,1.183263008
SPRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
