Scope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,25/06/2024 10:42,25/06/2024 10:43,25/06/2024 10:44,25/06/2024 10:46,25/06/2024 10:46,25/06/2024 10:46,25/06/2024 10:47,25/06/2024 10:47,25/06/2024 10:48,25/06/2024 10:51,25/06/2024 10:51,25/06/2024 10:52,25/06/2024 10:53,25/06/2024 10:54,25/06/2024 10:54,25/06/2024 10:57,25/06/2024 10:58,25/06/2024 10:58,25/06/2024 11:01,25/06/2024 11:01,25/06/2024 11:01,25/06/2024 11:02,25/06/2024 11:02,25/06/2024 11:03,25/06/2024 11:04,25/06/2024 11:04,25/06/2024 11:04,25/06/2024 11:06,25/06/2024 11:06,25/06/2024 11:07
Name,AW-1-I-03-T-D2,AW-1-I-03-M-D2,AW-1-I-03-L-D2,AW-1-I-06-T-D2,AW-1-I-06-M-D2,AW-1-I-06-L-D2,AW-1-I-09-T-D2,AW-1-I-09-M-D2,AW-1-I-09-L-D2,AW-1-I-12-T-D2,AW-1-I-12-M-D2,AW-1-I-12-L-D2,AW-1-I-15-T-D2,AW-1-I-15-M-D2,AW-1-I-15-L-D2,AW-1-I-18-T-D2,AW-1-I-18-M-D2,AW-1-I-18-L-D2,AW-1-I-21-T-D2,AW-1-I-21-M-D2,AW-1-I-21-L-D2,AW-1-I-24-T-D2,AW-1-I-24-M-D2,AW-1-I-24-L-D2,AW-1-I-27-T-D2,AW-1-I-27-M-D2,AW-1-I-27-L-D2,AW-1-I-30-T-D2,AW-1-I-30-M-D2,AW-1-I-30-L-D2
GPS,12° 41.7615' N  36° 18.8294' E,12° 41.7615' N  36° 18.8294' E,12° 41.7615' N  36° 18.8294' E,12° 41.7637' N  36° 18.8326' E,12° 41.7637' N  36° 18.8326' E,12° 41.7637' N  36° 18.8326' E,12° 41.7668' N  36° 18.8336' E,12° 41.7668' N  36° 18.8336' E,12° 41.7668' N  36° 18.8336' E,12° 41.7702' N  36° 18.8335' E,12° 41.7702' N  36° 18.8335' E,12° 41.7702' N  36° 18.8335' E,12° 41.7734' N  36° 18.8412' E,12° 41.7734' N  36° 18.8412' E,12° 41.7734' N  36° 18.8412' E,12° 41.7756' N  36° 18.8415' E,12° 41.7756' N  36° 18.8415' E,12° 41.7756' N  36° 18.8415' E,12° 41.7763' N  36° 18.8346' E,12° 41.7763' N  36° 18.8346' E,12° 41.7763' N  36° 18.8346' E,12° 41.7781' N  36° 18.8325' E,12° 41.7781' N  36° 18.8325' E,12° 41.7781' N  36° 18.8325' E,12° 41.7806' N  36° 18.8344' E,12° 41.7806' N  36° 18.8344' E,12° 41.7806' N  36° 18.8344' E,12° 41.7806' N  36° 18.8344' E,12° 41.7806' N  36° 18.8344' E,12° 41.7806' N  36° 18.8344' E
-----------------------End of Scope ----------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Absorbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,25/06/2024 10:42,25/06/2024 10:43,25/06/2024 10:44,25/06/2024 10:46,25/06/2024 10:46,25/06/2024 10:46,25/06/2024 10:47,25/06/2024 10:47,25/06/2024 10:48,25/06/2024 10:51,25/06/2024 10:51,25/06/2024 10:52,25/06/2024 10:53,25/06/2024 10:54,25/06/2024 10:54,25/06/2024 10:57,25/06/2024 10:58,25/06/2024 10:58,25/06/2024 11:01,25/06/2024 11:01,25/06/2024 11:01,25/06/2024 11:02,25/06/2024 11:02,25/06/2024 11:03,25/06/2024 11:04,25/06/2024 11:04,25/06/2024 11:04,25/06/2024 11:06,25/06/2024 11:06,25/06/2024 11:07
Name,AW-1-I-03-T-D2,AW-1-I-03-M-D2,AW-1-I-03-L-D2,AW-1-I-06-T-D2,AW-1-I-06-M-D2,AW-1-I-06-L-D2,AW-1-I-09-T-D2,AW-1-I-09-M-D2,AW-1-I-09-L-D2,AW-1-I-12-T-D2,AW-1-I-12-M-D2,AW-1-I-12-L-D2,AW-1-I-15-T-D2,AW-1-I-15-M-D2,AW-1-I-15-L-D2,AW-1-I-18-T-D2,AW-1-I-18-M-D2,AW-1-I-18-L-D2,AW-1-I-21-T-D2,AW-1-I-21-M-D2,AW-1-I-21-L-D2,AW-1-I-24-T-D2,AW-1-I-24-M-D2,AW-1-I-24-L-D2,AW-1-I-27-T-D2,AW-1-I-27-M-D2,AW-1-I-27-L-D2,AW-1-I-30-T-D2,AW-1-I-30-M-D2,AW-1-I-30-L-D2
GPS,12° 41.7615' N  36° 18.8294' E,12° 41.7615' N  36° 18.8294' E,12° 41.7615' N  36° 18.8294' E,12° 41.7637' N  36° 18.8326' E,12° 41.7637' N  36° 18.8326' E,12° 41.7637' N  36° 18.8326' E,12° 41.7668' N  36° 18.8336' E,12° 41.7668' N  36° 18.8336' E,12° 41.7668' N  36° 18.8336' E,12° 41.7702' N  36° 18.8335' E,12° 41.7702' N  36° 18.8335' E,12° 41.7702' N  36° 18.8335' E,12° 41.7734' N  36° 18.8412' E,12° 41.7734' N  36° 18.8412' E,12° 41.7734' N  36° 18.8412' E,12° 41.7756' N  36° 18.8415' E,12° 41.7756' N  36° 18.8415' E,12° 41.7756' N  36° 18.8415' E,12° 41.7763' N  36° 18.8346' E,12° 41.7763' N  36° 18.8346' E,12° 41.7763' N  36° 18.8346' E,12° 41.7781' N  36° 18.8325' E,12° 41.7781' N  36° 18.8325' E,12° 41.7781' N  36° 18.8325' E,12° 41.7806' N  36° 18.8344' E,12° 41.7806' N  36° 18.8344' E,12° 41.7806' N  36° 18.8344' E,12° 41.7806' N  36° 18.8344' E,12° 41.7806' N  36° 18.8344' E,12° 41.7806' N  36° 18.8344' E
-----------------------End of Absorbance ----------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
