Scope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,26/06/2024 10:15,26/06/2024 10:15,26/06/2024 10:16,26/06/2024 10:17,26/06/2024 10:17,26/06/2024 10:17,26/06/2024 10:18,26/06/2024 10:18,26/06/2024 10:19,26/06/2024 10:20,26/06/2024 10:20,26/06/2024 10:20,26/06/2024 10:21,26/06/2024 10:22,26/06/2024 10:22,26/06/2024 10:23,26/06/2024 10:23,26/06/2024 10:23,26/06/2024 10:25,26/06/2024 10:25,26/06/2024 10:25,26/06/2024 10:27,26/06/2024 10:28,26/06/2024 10:28,26/06/2024 10:29,26/06/2024 10:29,26/06/2024 10:29,26/06/2024 10:32,26/06/2024 10:32,26/06/2024 10:32
Name,LLT-1-I-03-T-D1,LLT-1-I-03-M-D1,LLT-1-I-03-L-D1,LLT-1-I-06-T-D1,LLT-1-I-06-M-D1,LLT-1-I-06-L-D1,LLT-1-I-09-T-D1,LLT-1-I-09-M-D1,LLT-1-I-09-L-D1,LLT-1-I-12-T-D1,LLT-1-I-12-M-D1,LLT-1-I-12-L-D1,LLT-1-I-15-T-D1,LLT-1-I-15-M-D1,LLT-1-I-15-L-D1,LLT-1-I-18-T-D1,LLT-1-I-18-M-D1,LLT-1-I-18-L-D1,LLT-1-I-21-T-D1,LLT-1-I-21-M-D1,LLT-1-I-21-L-D1,LLT-1-I-24-T-D1,LLT-1-I-24-M-D1,LLT-1-I-24-L-D1,LLT-1-I-27-T-D1,LLT-1-I-27-M-D1,LLT-1-I-27-L-D1,LLT-1-I-30-T-D1,LLT-1-I-30-M-D1,LLT-1-I-30-L-D1
GPS,12° 40.4846' N  36° 16.8503' E,12° 40.4846' N  36° 16.8503' E,12° 40.4824' N  36° 16.8494' E,12° 40.4824' N  36° 16.8494' E,12° 40.4824' N  36° 16.8494' E,12° 40.4824' N  36° 16.8494' E,12° 40.4824' N  36° 16.8548' E,12° 40.4824' N  36° 16.8548' E,12° 40.4824' N  36° 16.8548' E,12° 40.4846' N  36° 16.8517' E,12° 40.4846' N  36° 16.8517' E,12° 40.4846' N  36° 16.8517' E,12° 40.4882' N  36° 16.8477' E,12° 40.4882' N  36° 16.8477' E,12° 40.4882' N  36° 16.8477' E,12° 40.4900' N  36° 16.8447' E,12° 40.4900' N  36° 16.8447' E,12° 40.4900' N  36° 16.8447' E,12° 40.4912' N  36° 16.8445' E,12° 40.4912' N  36° 16.8445' E,12° 40.4912' N  36° 16.8445' E,12° 40.4969' N  36° 16.8470' E,12° 40.4969' N  36° 16.8470' E,12° 40.4969' N  36° 16.8470' E,12° 40.4961' N  36° 16.8538' E,12° 40.4961' N  36° 16.8538' E,12° 40.4961' N  36° 16.8538' E,12° 40.4965' N  36° 16.8473' E,12° 40.4965' N  36° 16.8473' E,12° 40.4965' N  36° 16.8473' E
-----------------------End of Scope ----------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Absorbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,26/06/2024 10:15,26/06/2024 10:15,26/06/2024 10:16,26/06/2024 10:17,26/06/2024 10:17,26/06/2024 10:17,26/06/2024 10:18,26/06/2024 10:18,26/06/2024 10:19,26/06/2024 10:20,26/06/2024 10:20,26/06/2024 10:20,26/06/2024 10:21,26/06/2024 10:22,26/06/2024 10:22,26/06/2024 10:23,26/06/2024 10:23,26/06/2024 10:23,26/06/2024 10:25,26/06/2024 10:25,26/06/2024 10:25,26/06/2024 10:27,26/06/2024 10:28,26/06/2024 10:28,26/06/2024 10:29,26/06/2024 10:29,26/06/2024 10:29,26/06/2024 10:32,26/06/2024 10:32,26/06/2024 10:32
Name,LLT-1-I-03-T-D1,LLT-1-I-03-M-D1,LLT-1-I-03-L-D1,LLT-1-I-06-T-D1,LLT-1-I-06-M-D1,LLT-1-I-06-L-D1,LLT-1-I-09-T-D1,LLT-1-I-09-M-D1,LLT-1-I-09-L-D1,LLT-1-I-12-T-D1,LLT-1-I-12-M-D1,LLT-1-I-12-L-D1,LLT-1-I-15-T-D1,LLT-1-I-15-M-D1,LLT-1-I-15-L-D1,LLT-1-I-18-T-D1,LLT-1-I-18-M-D1,LLT-1-I-18-L-D1,LLT-1-I-21-T-D1,LLT-1-I-21-M-D1,LLT-1-I-21-L-D1,LLT-1-I-24-T-D1,LLT-1-I-24-M-D1,LLT-1-I-24-L-D1,LLT-1-I-27-T-D1,LLT-1-I-27-M-D1,LLT-1-I-27-L-D1,LLT-1-I-30-T-D1,LLT-1-I-30-M-D1,LLT-1-I-30-L-D1
GPS,12° 40.4846' N  36° 16.8503' E,12° 40.4846' N  36° 16.8503' E,12° 40.4824' N  36° 16.8494' E,12° 40.4824' N  36° 16.8494' E,12° 40.4824' N  36° 16.8494' E,12° 40.4824' N  36° 16.8494' E,12° 40.4824' N  36° 16.8548' E,12° 40.4824' N  36° 16.8548' E,12° 40.4824' N  36° 16.8548' E,12° 40.4846' N  36° 16.8517' E,12° 40.4846' N  36° 16.8517' E,12° 40.4846' N  36° 16.8517' E,12° 40.4882' N  36° 16.8477' E,12° 40.4882' N  36° 16.8477' E,12° 40.4882' N  36° 16.8477' E,12° 40.4900' N  36° 16.8447' E,12° 40.4900' N  36° 16.8447' E,12° 40.4900' N  36° 16.8447' E,12° 40.4912' N  36° 16.8445' E,12° 40.4912' N  36° 16.8445' E,12° 40.4912' N  36° 16.8445' E,12° 40.4969' N  36° 16.8470' E,12° 40.4969' N  36° 16.8470' E,12° 40.4969' N  36° 16.8470' E,12° 40.4961' N  36° 16.8538' E,12° 40.4961' N  36° 16.8538' E,12° 40.4961' N  36° 16.8538' E,12° 40.4965' N  36° 16.8473' E,12° 40.4965' N  36° 16.8473' E,12° 40.4965' N  36° 16.8473' E
-----------------------End of Absorbance ----------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transmitance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,26/06/2024 10:15,26/06/2024 10:15,26/06/2024 10:16,26/06/2024 10:17,26/06/2024 10:17,26/06/2024 10:17,26/06/2024 10:18,26/06/2024 10:18,26/06/2024 10:19,26/06/2024 10:20,26/06/2024 10:20,26/06/2024 10:20,26/06/2024 10:21,26/06/2024 10:22,26/06/2024 10:22,26/06/2024 10:23,26/06/2024 10:23,26/06/2024 10:23,26/06/2024 10:25,26/06/2024 10:25,26/06/2024 10:25,26/06/2024 10:27,26/06/2024 10:28,26/06/2024 10:28,26/06/2024 10:29,26/06/2024 10:29,26/06/2024 10:29,26/06/2024 10:32,26/06/2024 10:32,26/06/2024 10:32
Name,LLT-1-I-03-T-D1,LLT-1-I-03-M-D1,LLT-1-I-03-L-D1,LLT-1-I-06-T-D1,LLT-1-I-06-M-D1,LLT-1-I-06-L-D1,LLT-1-I-09-T-D1,LLT-1-I-09-M-D1,LLT-1-I-09-L-D1,LLT-1-I-12-T-D1,LLT-1-I-12-M-D1,LLT-1-I-12-L-D1,LLT-1-I-15-T-D1,LLT-1-I-15-M-D1,LLT-1-I-15-L-D1,LLT-1-I-18-T-D1,LLT-1-I-18-M-D1,LLT-1-I-18-L-D1,LLT-1-I-21-T-D1,LLT-1-I-21-M-D1,LLT-1-I-21-L-D1,LLT-1-I-24-T-D1,LLT-1-I-24-M-D1,LLT-1-I-24-L-D1,LLT-1-I-27-T-D1,LLT-1-I-27-M-D1,LLT-1-I-27-L-D1,LLT-1-I-30-T-D1,LLT-1-I-30-M-D1,LLT-1-I-30-L-D1
