Scope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,27/06/2024 11:13,27/06/2024 11:13,27/06/2024 11:14,27/06/2024 11:15,27/06/2024 11:15,27/06/2024 11:15,27/06/2024 11:16,27/06/2024 11:16,27/06/2024 11:17,27/06/2024 11:18,27/06/2024 11:18,27/06/2024 11:19,27/06/2024 11:22,27/06/2024 11:22,27/06/2024 11:23,27/06/2024 11:25,27/06/2024 11:25,27/06/2024 11:26,27/06/2024 11:30,27/06/2024 11:30,27/06/2024 11:31,27/06/2024 11:32,27/06/2024 11:33,27/06/2024 11:33,27/06/2024 11:34,27/06/2024 11:35,27/06/2024 11:35,27/06/2024 11:36,27/06/2024 11:37,27/06/2024 11:37
Name,LLT-2-I-03-T-D2,LLT-2-I-03-M-D2,LLT-2-I-03-L-D2,LLT-2-I-06-T-D2,LLT-2-I-06-M-D2,LLT-2-I-06-L-D2,LLT-2-I-09-T-D2,LLT-2-I-09-M-D2,LLT-2-I-09-L-D2,LLT-2-I-12-T-D2,LLT-2-I-12-M-D2,LLT-2-I-12-L-D2,LLT-2-I-15-T-D2,LLT-2-I-15-M-D2,LLT-2-I-15-L-D2,LLT-2-I-18-T-D2,LLT-2-I-18-M-D2,LLT-2-I-18-L-D2,LLT-2-I-21-T-D2,LLT-2-I-21-M-D2,LLT-2-I-21-L-D2,LLT-2-I-24-T-D2,LLT-2-I-24-M-D2,LLT-2-I-24-L-D2,LLT-2-I-27-T-D2,LLT-2-I-27-M-D2,LLT-2-I-27-L-D2,LLT-2-I-30-T-D2,LLT-2-I-30-M-D2,LLT-2-I-30-L-D2
GPS,12° 40.4519' N  36° 16.7245' E,12° 40.4519' N  36° 16.7245' E,12° 40.4519' N  36° 16.7245' E,12° 40.4595' N  36° 16.7226' E,12° 40.4595' N  36° 16.7226' E,12° 40.4595' N  36° 16.7226' E,12° 40.4616' N  36° 16.7215' E,12° 40.4616' N  36° 16.7215' E,12° 40.4616' N  36° 16.7215' E,12° 40.4569' N  36° 16.7155' E,12° 40.4569' N  36° 16.7155' E,12° 40.4569' N  36° 16.7155' E,12° 40.4475' N  36° 16.7145' E,12° 40.4475' N  36° 16.7145' E,12° 40.4475' N  36° 16.7145' E,12° 40.4611' N  36° 16.7104' E,12° 40.4611' N  36° 16.7104' E,12° 40.4611' N  36° 16.7104' E,12° 40.4507' N  36° 16.7040' E,12° 40.4507' N  36° 16.7040' E,12° 40.4507' N  36° 16.7040' E,12° 40.4526' N  36° 16.7020' E,12° 40.4526' N  36° 16.7020' E,12° 40.4526' N  36° 16.7020' E,12° 40.4526' N  36° 16.7020' E,12° 40.4526' N  36° 16.7020' E,12° 40.4526' N  36° 16.7020' E,12° 40.4487' N  36° 16.6964' E,12° 40.4487' N  36° 16.6964' E,12° 40.4487' N  36° 16.6964' E
-----------------------End of Scope ----------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Absorbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,27/06/2024 11:13,27/06/2024 11:13,27/06/2024 11:14,27/06/2024 11:15,27/06/2024 11:15,27/06/2024 11:15,27/06/2024 11:16,27/06/2024 11:16,27/06/2024 11:17,27/06/2024 11:18,27/06/2024 11:18,27/06/2024 11:19,27/06/2024 11:22,27/06/2024 11:22,27/06/2024 11:23,27/06/2024 11:25,27/06/2024 11:25,27/06/2024 11:26,27/06/2024 11:30,27/06/2024 11:30,27/06/2024 11:31,27/06/2024 11:32,27/06/2024 11:33,27/06/2024 11:33,27/06/2024 11:34,27/06/2024 11:35,27/06/2024 11:35,27/06/2024 11:36,27/06/2024 11:37,27/06/2024 11:37
Name,LLT-2-I-03-T-D2,LLT-2-I-03-M-D2,LLT-2-I-03-L-D2,LLT-2-I-06-T-D2,LLT-2-I-06-M-D2,LLT-2-I-06-L-D2,LLT-2-I-09-T-D2,LLT-2-I-09-M-D2,LLT-2-I-09-L-D2,LLT-2-I-12-T-D2,LLT-2-I-12-M-D2,LLT-2-I-12-L-D2,LLT-2-I-15-T-D2,LLT-2-I-15-M-D2,LLT-2-I-15-L-D2,LLT-2-I-18-T-D2,LLT-2-I-18-M-D2,LLT-2-I-18-L-D2,LLT-2-I-21-T-D2,LLT-2-I-21-M-D2,LLT-2-I-21-L-D2,LLT-2-I-24-T-D2,LLT-2-I-24-M-D2,LLT-2-I-24-L-D2,LLT-2-I-27-T-D2,LLT-2-I-27-M-D2,LLT-2-I-27-L-D2,LLT-2-I-30-T-D2,LLT-2-I-30-M-D2,LLT-2-I-30-L-D2
GPS,12° 40.4519' N  36° 16.7245' E,12° 40.4519' N  36° 16.7245' E,12° 40.4519' N  36° 16.7245' E,12° 40.4595' N  36° 16.7226' E,12° 40.4595' N  36° 16.7226' E,12° 40.4595' N  36° 16.7226' E,12° 40.4616' N  36° 16.7215' E,12° 40.4616' N  36° 16.7215' E,12° 40.4616' N  36° 16.7215' E,12° 40.4569' N  36° 16.7155' E,12° 40.4569' N  36° 16.7155' E,12° 40.4569' N  36° 16.7155' E,12° 40.4475' N  36° 16.7145' E,12° 40.4475' N  36° 16.7145' E,12° 40.4475' N  36° 16.7145' E,12° 40.4611' N  36° 16.7104' E,12° 40.4611' N  36° 16.7104' E,12° 40.4611' N  36° 16.7104' E,12° 40.4507' N  36° 16.7040' E,12° 40.4507' N  36° 16.7040' E,12° 40.4507' N  36° 16.7040' E,12° 40.4526' N  36° 16.7020' E,12° 40.4526' N  36° 16.7020' E,12° 40.4526' N  36° 16.7020' E,12° 40.4526' N  36° 16.7020' E,12° 40.4526' N  36° 16.7020' E,12° 40.4526' N  36° 16.7020' E,12° 40.4487' N  36° 16.6964' E,12° 40.4487' N  36° 16.6964' E,12° 40.4487' N  36° 16.6964' E
-----------------------End of Absorbance ----------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
