Time,27/06/2024 10:27,27/06/2024 10:28,27/06/2024 10:28,27/06/2024 10:29,27/06/2024 10:29,27/06/2024 10:30,27/06/2024 10:30,27/06/2024 10:31,27/06/2024 10:31,27/06/2024 10:32,27/06/2024 10:33,27/06/2024 10:33,27/06/2024 10:36,27/06/2024 10:37,27/06/2024 10:37,27/06/2024 10:39,27/06/2024 10:39,27/06/2024 10:40,27/06/2024 10:44,27/06/2024 10:44,27/06/2024 10:45,27/06/2024 10:47,27/06/2024 10:47,27/06/2024 10:47,27/06/2024 10:48,27/06/2024 10:49,27/06/2024 10:49,27/06/2024 10:51,27/06/2024 10:51,27/06/2024 10:52
Name,LLT-2-I-03-T-D1,LLT-2-I-03-M-D1,LLT-2-I-03-L-D1,LLT-2-I-06-T-D1,LLT-2-I-06-M-D1,LLT-2-I-06-L-D1,LLT-2-I-09-T-D1,LLT-2-I-09-M-D1,LLT-2-I-09-L-D1,LLT-2-I-12-T-D1,LLT-2-I-12-M-D1,LLT-2-I-12-L-D1,LLT-2-I-15-T-D1,LLT-2-I-15-M-D1,LLT-2-I-15-L-D1,LLT-2-I-18-T-D1,LLT-2-I-18-M-D1,LLT-2-I-18-L-D1,LLT-2-I-21-T-D1,LLT-2-I-21-M-D1,LLT-2-I-21-L-D1,LLT-2-I-24-T-D1,LLT-2-I-24-M-D1,LLT-2-I-24-L-D1,LLT-2-I-27-T-D1,LLT-2-I-27-M-D1,LLT-2-I-27-L-D1,LLT-2-I-30-T-D1,LLT-2-I-30-M-D1,LLT-2-I-30-L-D1
GPS,12° 40.4540' N  36° 16.7241' E,12° 40.4540' N  36° 16.7241' E,12° 40.4540' N  36° 16.7241' E,12° 40.4592' N  36° 16.7222' E,12° 40.4592' N  36° 16.7222' E,12° 40.4592' N  36° 16.7222' E,12° 40.4592' N  36° 16.7222' E,12° 40.4609' N  36° 16.7219' E,12° 40.4609' N  36° 16.7219' E,12° 40.4556' N  36° 16.7150' E,12° 40.4556' N  36° 16.7150' E,12° 40.4556' N  36° 16.7150' E,12° 40.4476' N  36° 16.7122' E,12° 40.4476' N  36° 16.7122' E,12° 40.4476' N  36° 16.7122' E,12° 40.4618' N  36° 16.7095' E,12° 40.4618' N  36° 16.7095' E,12° 40.4618' N  36° 16.7095' E,12° 40.4507' N  36° 16.7054' E,12° 40.4507' N  36° 16.7054' E,12° 40.4507' N  36° 16.7054' E,12° 40.4539' N  36° 16.7032' E,12° 40.4539' N  36° 16.7032' E,12° 40.4539' N  36° 16.7032' E,12° 40.4518' N  36° 16.7007' E,12° 40.4518' N  36° 16.7007' E,12° 40.4518' N  36° 16.7007' E,12° 40.4477' N  36° 16.6942' E,12° 40.4477' N  36° 16.6942' E,12° 40.4477' N  36° 16.6942' E
NDVI,0.449200674,0.453681827,0.349921318,0.308739943,0.41489735,0.449841496,0.434620722,0.459577813,0.454621277,0.453529972,0.456557149,0.436145338,0.454209895,0.417803612,0.423007625,0.400220791,0.408601733,0.400108478,0.422715619,0.376721319,0.407564018,0.46013401,0.431993183,0.357634131,0.415245524,0.442771563,0.419630432,0.360725538,0.382180186,0.378844228
SR,2.631086504,2.660870346,2.076550661,1.893267127,2.418203625,2.635315981,2.537448358,2.700810309,2.667176432,2.659853054,2.68023978,2.547013327,2.664412351,2.435266934,2.466250312,2.334560399,2.381815792,2.333936096,2.464496988,2.208837494,2.375892184,2.70462307,2.521084502,2.113490451,2.420238888,2.589192273,2.446080069,2.128546688,2.237189798,2.219804261
MCARI1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OSAVI,0.676790527,0.675387689,0.570854437,0.521500315,0.644431771,0.647274805,0.691881936,0.702219399,0.685261687,0.688589445,0.670695853,0.647430951,0.673375448,0.635402094,0.645738762,0.636196936,0.62922544,0.620341838,0.65658015,0.601729076,0.630108497,0.683720626,0.646028768,0.580605278,0.644018893,0.657947158,0.632916936,0.60353763,0.609590328,0.593515803
G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TVI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZMI,1.17057959,1.201114927,1.138024441,1.103747208,1.145487336,1.200591706,1.140322519,1.156734282,1.178742895,1.158629064,1.180358272,1.152619381,1.253777992,1.155630786,1.158342691,1.146983113,1.140816723,1.149967448,1.154236229,1.135811615,1.151114027,1.211600764,1.175830767,1.133819,1.163055804,1.189683704,1.168546974,1.123335248,1.140277528,1.109538561
SPRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NPQI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NPCI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ctr1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ctr2,0.430837647,0.421853899,0.552521058,0.589455644,0.462197629,0.429993378,0.440660199,0.42398221,0.419940922,0.425180419,0.425111752,0.443514544,0.414348123,0.462733949,0.457500313,0.476960256,0.47837273,0.481104834,0.457101043,0.513285937,0.474508377,0.41355995,0.454883452,0.540264225,0.46163546,0.436530828,0.459508288,0.529811704,0.510453473,0.511927063
Lic1,0.597902315,0.596334311,0.507461442,0.467097017,0.569669669,0.569941597,0.6125797,0.616322725,0.60484487,0.606817809,0.589425604,0.57006227,0.597077273,0.561451693,0.570176751,0.562436216,0.553827648,0.547710477,0.581129799,0.534711796,0.556414608,0.603130646,0.569561452,0.515869452,0.570199446,0.579595475,0.558149823,0.533488686,0.537874938,0.524815439
Lic2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SIPI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GM1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GM2,1.729376265,1.781536462,1.41660063,1.326395688,1.61954625,1.774819273,1.65509791,1.726269393,1.746101959,1.734472249,1.767664095,1.691975707,1.819871105,1.641618859,1.654687419,1.583295877,1.589808644,1.593423513,1.646899039,1.509246114,1.608630589,1.803840273,1.667152362,1.438510098,1.637495439,1.742693601,1.64912803,1.39178211,1.485388087,1.499436841
ARI1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARI2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRI1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRI2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RDVI,1.671297475,1.671546658,1.4474482,1.308006114,1.61043863,1.614574142,1.699589645,1.737263286,1.66263204,1.707283732,1.670638271,1.601922446,1.635635219,1.580415988,1.619063557,1.59723666,1.577510797,1.566570025,1.643998433,1.509566686,1.587955972,1.673778811,1.597586092,1.459060068,1.589400458,1.643494521,1.55920809,1.498392301,1.535556002,1.470295424
-----------------------End of Transmitance ----------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
